Customer_ID,Stability_Month_1_Percentile,Volume_Month_1_Percentile,Stability_Month_2_Percentile,Volume_Month_2_Percentile,Stability_Month_3_Percentile,Volume_Month_3_Percentile,Stability_Month_4_Percentile,Volume_Month_4_Percentile,Stability_Month_5_Percentile,Volume_Month_5_Percentile,Stability_Month_6_Percentile,Volume_Month_6_Percentile,Churn
Person_11035,53,59,61,58,53,57,45,59,37,56,29,60,0
Person_11036,62,62,70,68,78,74,86,80,78,86,70,92,0
Person_11037,66,33,74,25,82,17,74,9,66,1,58,0,0
Person_11038,49,50,58,57,67,64,76,57,67,50,58,43,1
Person_11039,51,39,59,30,67,39,75,48,67,57,59,66,0
Person_11040,48,10,54,14,60,63,54,63,48,50,42,76,0
Person_11041,49,58,44,57,39,59,34,56,39,59,44,57,0
Person_11042,51,51,45,58,39,65,33,72,39,79,45,86,0
Person_11043,31,40,22,33,13,26,4,19,13,12,22,5,0
Person_11044,33,53,24,59,15,53,6,47,15,41,24,35,0
Person_11045,47,40,42,32,37,24,32,32,37,40,42,48,0
Person_11046,38,25,45,53,52,16,59,97,66,34,73,4,1
Person_11047,68,43,42,46,12,46,36,45,59,47,10,46,1
Person_11048,8,56,6,64,48,72,29,80,26,88,50,96,0
Person_11049,98,50,66,43,68,36,79,29,28,22,12,15,1
Person_11050,31,62,40,56,67,50,99,44,75,38,71,32,0
Person_11051,53,48,28,39,1,30,44,39,56,48,4,57,0
Person_11052,14,61,28,66,20,91,95,30,14,47,12,45,1
Person_11053,57,39,57,39,56,42,57,43,56,43,57,41,0
Person_11054,39,61,38,70,42,79,40,88,42,97,42,100,0
Person_11055,42,48,38,42,41,36,38,30,40,24,42,18,1
Person_11056,60,59,58,66,57,73,58,66,58,59,58,52,0
Person_11057,51,47,52,40,54,47,52,54,53,61,53,68,0
Person_11058,57,81,56,20,57,5,54,32,58,69,56,37,0
Person_11059,66,53,73,56,80,54,87,55,94,56,100,52,0
Person_11060,62,59,68,68,74,77,80,86,86,95,92,100,0
Person_11061,67,37,76,32,85,27,94,22,100,17,100,12,1
Person_11062,56,58,63,66,70,74,77,66,84,58,91,50,0
Person_11063,50,45,58,40,66,35,74,40,82,45,90,50,0
Person_11064,52,54,57,37,62,6,67,27,72,53,77,34,0
Person_11065,44,57,36,57,28,54,20,56,12,56,4,57,1
Person_11066,51,56,44,62,37,68,30,74,23,80,16,86,1
Person_11067,43,51,37,45,31,39,25,33,19,27,13,21,1
Person_11068,38,53,30,45,22,37,14,29,6,21,0,13,0
Person_11069,53,50,47,42,41,34,35,42,29,50,23,58,0
Person_11070,37,85,31,96,25,33,19,48,13,6,7,82,0
Person_11071,61,54,69,52,77,54,85,51,77,50,69,53,0
Person_11072,46,66,41,75,36,84,31,93,26,100,21,100,0
Person_11073,54,36,60,29,54,22,48,15,42,8,36,1,0
Person_11074,58,66,52,59,46,52,40,45,34,38,28,31,1
Person_11075,48,45,54,39,60,33,54,27,48,33,42,39,0
Person_11076,50,45,58,66,66,2,58,92,50,9,42,38,0
Person_11077,48,58,42,59,48,55,54,59,60,55,66,59,0
Person_11078,42,57,36,64,30,71,24,78,30,85,36,92,0
Person_11079,43,47,34,40,43,33,52,26,61,19,70,12,1
Person_11080,44,64,36,73,28,82,36,73,44,64,52,55,0
Person_11081,37,42,31,35,25,28,19,21,25,28,31,35,1
Person_11082,43,10,38,6,43,14,48,24,53,36,58,22,0
Person_11083,34,46,12,46,30,46,30,47,20,47,85,46,1
Person_11084,89,58,54,63,94,68,62,73,27,78,64,83,0
Person_11085,84,41,73,32,40,23,52,14,7,5,9,0,1
Person_11086,80,63,8,68,12,73,41,78,79,73,13,68,0
Person_11087,88,39,69,33,21,27,54,33,74,39,36,45,0
Person_11088,14,64,43,70,80,1,22,43,84,36,34,12,1
Person_11089,40,57,38,55,42,54,40,56,38,54,41,57,0
Person_11090,52,60,52,67,51,74,51,81,49,88,51,95,0
Person_11091,41,50,38,43,38,36,42,29,42,22,39,15,1
Person_11092,48,61,45,54,49,47,47,40,47,33,49,26,1
Person_11093,54,39,56,46,53,53,57,60,53,67,54,74,0
Person_11094,59,47,57,23,58,64,59,16,57,92,57,89,0
Person_11095,51,49,57,49,63,51,69,50,75,51,81,50,1
Person_11096,52,58,57,65,62,72,67,79,72,86,77,93,0
Person_11097,58,45,66,40,74,35,82,30,90,25,98,20,1
Person_11098,48,59,53,67,58,75,63,83,68,75,73,67,0
Person_11099,57,43,64,34,71,25,78,34,85,43,92,52,0
Person_11100,51,90,57,72,63,33,69,54,75,64,81,13,0
Person_11101,38,48,30,46,22,45,14,47,6,49,0,46,0
Person_11102,45,66,40,73,35,80,30,87,25,94,20,100,1
Person_11103,45,34,36,25,27,16,18,7,9,0,0,0,0
Person_11104,44,54,35,62,26,70,17,62,8,54,0,46,0
Person_11105,50,49,42,58,34,67,26,76,18,85,10,94,0
Person_11106,51,41,44,56,37,58,30,44,23,35,16,78,0
Person_11107,58,46,67,44,58,43,49,45,40,43,31,43,1
Person_11108,56,55,63,60,56,65,49,70,42,75,35,80,0
Person_11109,51,42,60,37,69,32,78,27,69,22,60,17,0
Person_11110,64,60,72,68,80,76,88,84,80,76,72,68,0
Person_11111,47,48,52,54,57,60,62,66,57,72,52,78,0
Person_11112,55,45,60,66,65,8,60,43,55,17,50,38,0
Person_11113,42,40,37,41,42,42,47,38,52,39,57,41,0
Person_11114,52,50,58,55,64,60,70,65,76,70,82,75,0
Person_11115,49,36,40,29,31,22,22,15,31,8,40,1,0
Person_11116,36,61,29,56,22,51,15,46,22,41,29,36,0
Person_11117,51,42,44,50,37,58,44,66,51,74,58,82,1
Person_11118,38,43,29,39,20,49,29,79,38,17,47,12,0
Person_11119,54,58,67,58,88,59,52,58,36,57,16,60,0
Person_11120,8,62,90,71,9,80,26,89,12,98,20,100,0
Person_11121,54,45,75,38,99,31,72,24,49,17,100,10,0
Person_11122,47,61,42,67,4,73,82,67,81,61,1,55,0
Person_11123,6,50,46,41,30,50,59,59,60,68,100,77,0
Person_11124,88,37,70,41,22,51,35,74,86,67,76,75,1
Person_11125,54,57,51,57,53,59,54,59,53,58,53,57,0
Person_11126,50,58,52,66,49,74,52,82,51,90,49,98,0
Person_11127,52,37,55,29,54,21,52,13,53,5,53,0,0
Person_11128,42,58,42,63,45,58,44,53,46,48,43,43,1
Person_11129,54,49,53,44,55,39,54,44,53,49,54,54,0
Person_11130,58,68,61,51,57,12,60,49,58,66,58,76,0
Person_11131,50,56,56,54,62,55,68,52,74,56,80,52,0
Person_11132,59,65,64,71,69,77,74,83,79,89,84,95,0
Person_11133,58,40,65,35,72,30,79,25,86,20,93,15,1
Person_11134,54,57,59,64,64,71,69,78,74,71,79,64,0
Person_11135,61,50,66,57,71,64,76,71,81,78,86,85,1
Person_11136,49,27,57,64,65,83,73,7,81,2,89,89,0
Person_11137,46,57,40,55,34,59,28,57,22,55,16,57,0
Person_11138,31,63,22,71,13,79,4,87,0,95,0,100,1
Person_11139,50,42,43,33,36,24,29,15,22,6,15,0,1
Person_11140,42,49,37,55,32,61,27,67,22,61,17,55,0
Person_11141,47,35,41,26,35,35,29,44,23,53,17,62,0
Person_11142,39,39,30,53,21,66,12,61,3,75,0,51,0
Person_11143,64,59,69,58,74,56,79,58,74,58,69,58,0
Person_11144,51,63,56,68,61,73,66,78,61,83,56,88,0
Person_11145,61,32,66,23,71,14,66,5,61,0,56,0,0
Person_11146,45,62,50,69,55,76,60,69,55,62,50,55,1
Person_11147,54,44,60,38,66,32,60,26,54,32,48,38,0
Person_11148,48,27,56,1,64,68,56,7,48,61,40,31,0
Person_11149,46,45,55,45,64,46,73,47,82,47,91,46,1
Person_11150,38,62,44,67,50,72,56,77,62,82,68,87,0
Person_11151,35,52,43,45,51,38,59,31,67,24,75,17,0
Person_11152,49,62,43,70,37,78,43,86,49,78,55,70,0
Person_11153,42,47,47,53,52,59,57,65,62,71,67,77,1
Person_11154,45,99,36,32,45,77,54,70,63,14,72,77,0
Person_11155,98,59,66,58,71,60,49,59,94,61,42,59,0
Person_11156,17,56,14,64,28,72,16,80,12,88,13,96,0
Person_11157,79,47,68,38,18,29,33,20,0,11,51,2,1
Person_11158,74,51,33,56,95,51,14,46,62,41,13,36,0
Person_11159,81,35,53,28,53,21,40,28,41,35,13,42,1
Person_11160,79,37,18,37,3,55,74,79,52,72,10,11,1
Person_11161,48,43,49,42,48,40,47,41,48,39,48,40,1
Person_11162,40,61,39,68,42,75,42,82,38,89,39,96,0
Person_11163,56,40,54,32,56,24,55,16,57,8,54,0,1
Person_11164,49,54,49,59,49,64,46,69,45,64,48,59,0
Person_11165,43,34,43,25,40,16,42,7,40,16,43,25,1
Person_11166,60,96,56,76,60,97,56,99,58,11,57,85,0
Person_11167,48,45,53,44,58,42,63,43,68,45,73,42,1
Person_11168,62,50,68,56,74,62,80,68,86,74,92,80,0
Person_11169,62,35,71,30,80,25,89,20,98,15,100,10,1
Person_11170,46,48,51,53,56,48,61,43,66,38,71,33,0
Person_11171,48,35,54,28,60,35,66,42,72,49,78,56,0
Person_11172,50,26,59,8,68,99,77,94,86,35,95,39,0
Person_11173,38,57,31,57,24,59,17,58,10,58,3,56,0
Person_11174,50,64,41,70,32,76,23,82,14,88,5,94,1
Person_11175,41,38,33,30,25,22,17,14,9,6,1,0,1
Person_11176,49,64,44,70,39,76,34,82,29,76,24,70,0
Person_11177,45,45,40,40,35,45,30,50,25,55,20,60,0
Person_11178,35,8,28,39,21,9,14,20,7,99,0,48,0
Person_11179,52,39,57,42,62,41,57,40,52,43,47,39,0
Person_11180,57,57,49,63,41,69,33,75,25,81,17,87,0
Person_11181,57,47,49,38,41,29,33,20,25,11,17,2,0
Person_11182,51,50,56,55,61,50,66,45,61,40,56,35,1
Person_11183,66,41,75,36,84,41,75,46,66,51,57,56,0
Person_11184,67,100,58,68,49,24,40,19,31,69,22,4,0
Person_11185,48,57,39,53,48,53,57,55,66,57,75,56,0
Person_11186,44,55,38,60,44,65,50,70,56,75,62,80,0
Person_11187,33,44,41,38,49,32,57,26,65,20,73,14,0
Person_11188,48,61,43,68,38,75,33,68,38,61,43,54,0
Person_11189,34,45,26,36,18,27,26,18,34,27,42,36,1
Person_11190,52,32,47,38,42,65,47,2,52,38,57,55,0
Person_11191,1,60,24,60,7,58,30,60,92,61,45,60,0
Person_11192,71,59,75,67,73,75,27,83,42,91,26,99,0
Person_11193,90,49,59,44,55,39,73,34,34,29,56,24,1
Person_11194,66,63,66,72,66,81,52,72,61,63,64,54,0
Person_11195,57,44,61,39,90,44,69,49,42,54,27,59,0
Person_11196,65,31,19,55,29,16,26,83,64,87,13,12,1
Person_11197,45,51,44,52,45,48,47,52,46,50,46,48,0
Person_11198,53,63,54,68,51,73,51,78,51,83,50,88,0
Person_11199,57,46,57,37,55,28,53,19,53,10,53,1,0
Person_11200,59,63,56,68,58,63,58,58,60,53,59,48,0
Person_11201,55,38,53,30,52,38,55,46,52,54,55,62,0
Person_11202,58,19,59,94,60,92,57,86,61,30,57,25,0
Person_11203,53,42,59,41,65,40,71,44,77,42,83,43,1
Person_11204,48,55,54,63,60,71,66,79,72,87,78,95,0
Person_11205,56,51,63,45,70,39,77,33,84,27,91,21,1
Person_11206,52,59,57,67,62,75,67,83,72,75,77,67,0
Person_11207,50,41,57,33,64,41,71,49,78,57,85,65,0
Person_11208,48,16,55,48,62,67,69,44,76,80,83,46,0
Person_11209,46,56,41,53,36,55,31,57,26,55,21,53,0
Person_11210,45,52,39,60,33,68,27,76,21,84,15,92,1
Person_11211,42,35,35,29,28,23,21,17,14,11,7,5,1
Person_11212,38,55,32,63,26,55,20,47,14,39,8,31,0
Person_11213,50,51,42,44,34,37,26,44,18,51,10,58,0
Person_11214,39,3,30,91,21,73,12,86,3,55,0,55,0
Person_11215,63,52,70,48,77,48,70,48,63,51,56,51,1
Person_11216,47,47,53,52,47,57,41,62,35,67,29,72,0
Person_11217,64,47,69,39,74,31,79,23,74,15,69,7,1
Person_11218,62,61,69,68,62,61,55,54,48,47,41,40,1
Person_11219,51,51,60,59,51,67,42,75,33,83,24,91,0
Person_11220,67,34,76,85,67,22,58,31,49,77,40,31,0
Person_11221,52,44,45,41,38,40,45,43,52,42,59,44,1
Person_11222,42,58,33,65,24,72,15,79,24,86,33,93,0
Person_11223,42,43,35,37,42,31,49,25,56,19,63,13,0
Person_11224,50,50,45,58,40,66,35,58,40,50,45,42,0
Person_11225,35,40,29,33,35,26,41,33,47,40,53,47,1
Person_11226,35,81,29,46,23,85,17,25,23,43,29,68,0
Person_11227,95,41,59,39,14,42,67,42,49,42,97,42,1
Person_11228,6,52,89,57,26,62,59,67,93,72,90,77,0
Person_11229,92,39,77,32,93,25,84,18,25,11,64,4,1
Person_11230,82,52,2,61,2,70,66,61,62,52,0,43,0
Person_11231,66,44,80,39,89,34,53,29,69,34,52,39,0
Person_11232,18,14,58,33,59,29,94,11,44,10,29,45,1
Person_11233,42,51,43,49,43,49,44,49,43,49,40,49,1
Person_11234,42,60,42,65,42,70,43,75,41,80,44,85,0
Person_11235,55,49,57,44,56,39,55,34,56,29,54,24,0
Person_11236,53,67,55,58,53,49,54,40,52,31,55,22,0
Person_11237,51,36,50,28,50,20,48,12,48,20,51,28,1
Person_11238,59,45,57,35,59,39,57,84,56,57,59,63,0
Person_11239,53,55,58,56,63,57,68,54,73,57,78,58,0
Person_11240,52,50,58,57,64,64,70,71,76,78,82,85,0
Person_11241,56,34,63,28,70,22,77,16,84,10,91,4,1
Person_11242,45,62,50,67,55,62,60,57,65,52,70,47,0
Person_11243,64,48,70,43,76,38,82,33,88,38,94,43,0
Person_11244,48,42,54,9,60,71,66,90,72,9,78,69,0
Person_11245,42,47,33,47,24,48,15,51,6,51,0,49,1
Person_11246,37,63,31,72,25,81,19,90,13,99,7,100,1
Person_11247,47,41,41,35,35,29,29,23,23,17,17,11,1
Person_11248,39,64,32,69,25,74,18,69,11,64,4,59,0
Person_11249,52,39,45,30,38,21,31,30,24,39,17,48,0
Person_11250,49,30,41,79,33,4,25,85,17,58,9,30,0
Person_11251,58,47,63,46,58,48,53,45,48,47,43,44,1
Person_11252,63,52,58,57,53,62,48,67,43,72,38,77,0
Person_11253,59,35,64,29,59,23,54,17,49,11,44,5,0
Person_11254,65,48,71,56,65,64,59,72,53,64,47,56,1
Person_11255,61,38,68,29,61,20,54,29,47,38,40,47,0
Person_11256,60,40,66,66,72,16,78,26,72,42,66,46,0
Person_11257,44,40,35,40,26,44,17,43,26,42,35,44,1
Person_11258,49,53,57,58,65,63,73,68,81,73,89,78,0
Person_11259,45,42,52,33,59,24,66,15,73,6,80,0,0
Person_11260,31,51,22,58,31,65,40,72,49,65,58,58,0
Person_11261,41,36,50,29,59,22,68,15,77,22,86,29,0
Person_11262,47,95,41,94,47,74,53,72,59,99,65,17,0
Person_11263,46,41,44,40,91,40,25,38,89,40,88,42,1
Person_11264,20,57,40,64,77,71,19,78,84,85,36,92,1
Person_11265,46,44,85,39,59,34,60,29,82,24,4,19,1
Person_11266,12,50,15,58,51,66,4,58,66,50,71,42,0
Person_11267,48,46,53,52,26,58,13,64,19,70,2,76,0
Person_11268,29,45,80,56,26,2,15,2,15,4,88,82,1
Person_11269,50,59,50,59,53,59,53,59,53,57,53,60,0
Person_11270,50,59,47,65,48,71,47,77,49,83,49,89,0
Person_11271,40,36,39,30,42,24,39,18,40,12,40,6,1
Person_11272,58,61,60,68,59,75,59,82,60,75,58,68,0
Person_11273,51,43,47,48,47,53,49,58,50,63,47,68,1
Person_11274,49,10,51,41,50,11,49,23,50,35,49,86,0
Person_11275,53,53,62,55,71,53,80,52,89,56,98,52,0
Person_11276,48,49,55,57,62,65,69,73,76,81,83,89,0
Person_11277,65,35,73,28,81,21,89,14,97,7,100,0,1
Person_11278,56,59,63,66,70,59,77,52,84,45,91,38,0
Person_11279,55,48,64,54,73,60,82,66,91,72,100,78,0
Person_11280,56,72,63,37,70,53,77,27,84,60,91,30,0
Person_11281,33,43,26,43,19,40,12,39,5,39,0,39,1
Person_11282,51,61,45,68,39,75,33,82,27,89,21,96,1
Person_11283,42,50,33,45,24,40,15,35,6,30,0,25,0
Person_11284,52,58,46,66,40,74,34,66,28,58,22,50,0
Person_11285,45,54,37,59,29,64,21,69,13,74,5,79,0
Person_11286,37,43,28,67,19,71,10,91,1,86,0,53,0
Person_11287,60,55,65,54,70,54,75,55,70,52,65,52,0
Person_11288,51,61,43,69,35,77,27,85,19,93,11,100,0
Person_11289,55,49,64,42,55,35,46,28,37,21,28,14,0
Person_11290,60,57,55,66,50,57,45,48,40,39,35,30,0
Person_11291,58,43,66,52,74,61,66,70,58,79,50,88,0
Person_11292,62,87,69,31,76,17,69,26,62,53,55,44,0
Person_11293,45,44,37,44,29,42,21,42,29,43,37,44,1
Person_11294,48,48,41,53,34,58,41,63,48,68,55,73,0
Person_11295,46,49,52,44,58,39,64,34,70,29,76,24,0
Person_11296,44,47,39,52,34,57,29,62,34,57,39,52,0
Person_11297,35,37,26,42,17,47,8,52,17,57,26,62,1
Person_11298,39,5,30,18,39,48,48,25,57,63,66,73,0
Person_11299,75,58,42,57,11,54,24,58,43,58,43,55,0
Person_11300,75,59,41,66,56,73,45,80,33,87,27,94,0
Person_11301,74,37,63,32,82,27,10,22,62,17,47,12,1
Person_11302,63,59,16,51,51,43,5,35,78,27,4,19,0
Person_11303,5,36,23,29,24,22,100,29,48,36,86,43,0
Person_11304,69,87,54,45,26,21,74,10,95,64,93,77,1
Person_11305,51,44,50,40,51,43,50,40,53,40,52,43,0
Person_11306,52,55,51,63,52,71,51,79,54,87,53,95,0
Person_11307,45,46,44,41,47,36,48,31,45,26,46,21,1
Person_11308,56,46,57,52,56,58,57,52,55,46,58,40,0
Person_11309,55,48,56,43,55,38,58,33,55,38,57,43,0
Person_11310,56,85,55,56,58,43,58,53,55,76,55,65,0
Person_11311,55,45,64,44,73,45,82,42,91,45,100,41,0
Person_11312,63,50,72,59,81,68,90,77,99,86,100,95,1
Person_11313,50,48,59,42,68,36,77,30,86,24,95,18,0
Person_11314,60,62,68,69,76,62,84,55,92,48,100,41,0
Person_11315,58,34,64,28,70,22,76,28,82,34,88,40,0
Person_11316,48,47,54,6,60,5,66,94,72,86,78,68,0
Person_11317,41,54,34,54,27,52,20,52,13,56,6,56,0
Person_11318,45,56,40,64,35,72,30,80,25,88,20,96,0
Person_11319,39,52,34,45,29,38,24,31,19,24,14,17,1
Person_11320,50,64,42,69,34,64,26,59,18,54,10,49,0
Person_11321,41,51,36,46,31,41,26,46,21,51,16,56,0
Person_11322,33,71,24,74,15,37,6,78,0,44,0,34,0
Person_11323,61,56,52,58,43,58,34,56,25,54,16,55,0
Person_11324,48,61,56,69,64,77,72,85,64,93,56,100,0
Person_11325,58,40,67,35,76,30,85,25,76,20,67,15,0
Person_11326,46,46,52,51,46,56,40,61,34,56,28,51,1
Person_11327,46,35,51,26,56,35,61,44,56,53,51,62,0
Person_11328,54,32,62,28,70,39,78,83,70,55,62,7,0
Person_11329,33,50,25,50,17,53,9,53,17,54,25,51,0
Person_11330,36,55,30,61,24,67,18,73,24,79,30,85,0
Person_11331,41,36,35,28,29,20,23,12,29,4,35,0,0
Person_11332,39,46,34,51,29,56,34,61,39,56,44,51,0
Person_11333,52,51,46,43,40,51,46,59,52,67,58,75,1
Person_11334,45,42,39,51,33,60,39,56,45,72,51,46,0
Person_11335,46,59,60,60,9,59,19,60,81,56,31,56,0
Person_11336,0,51,4,57,96,63,14,69,78,75,13,81,0
Person_11337,77,39,75,32,66,25,58,18,32,11,59,4,1
Person_11338,12,51,59,57,23,63,96,57,91,51,2,45,0
Person_11339,90,37,3,32,42,27,11,32,30,37,55,42,0
Person_11340,53,71,26,87,9,4,68,55,18,57,3,10,1
Person_11341,57,58,55,57,57,60,57,61,54,58,53,59,0
Person_11342,45,58,45,67,42,76,43,85,44,94,43,100,0
Person_11343,44,48,43,42,45,36,43,30,42,24,42,18,1
Person_11344,48,53,44,60,46,53,44,46,48,39,48,32,1
Person_11345,56,48,57,42,56,48,56,54,57,60,59,66,0
Person_11346,44,66,42,82,45,32,43,99,42,13,42,97,0
Person_11347,56,42,63,40,70,43,77,41,84,44,91,44,1
Person_11348,58,56,66,63,74,70,82,77,90,84,98,91,0
Person_11349,64,53,70,48,76,43,82,38,88,33,94,28,1
Person_11350,58,64,67,59,76,54,85,49,94,44,100,39,0
Person_11351,67,44,76,35,85,26,94,35,100,44,100,53,0
Person_11352,59,41,64,76,69,57,74,50,79,42,84,85,0
Person_11353,46,41,38,41,30,43,22,40,14,41,6,41,1
Person_11354,35,63,28,70,21,77,14,84,7,91,0,98,1
Person_11355,44,44,37,39,30,34,23,29,16,24,9,19,1
Person_11356,32,62,24,71,16,80,8,71,0,62,0,53,0
Person_11357,51,42,45,36,39,30,33,24,27,30,21,36,0
Person_11358,35,52,28,91,21,74,14,82,7,92,0,38,0
Person_11359,60,43,51,45,42,44,33,42,24,43,15,46,1
Person_11360,47,57,41,62,35,67,29,72,23,77,17,82,0
Person_11361,56,35,62,26,56,17,50,8,44,0,38,0,0
Person_11362,56,56,63,65,70,56,77,47,70,38,63,29,1
Person_11363,55,41,50,34,45,41,40,48,35,55,30,62,0
Person_11364,49,97,40,89,31,71,22,85,13,39,4,78,0
Person_11365,53,49,48,48,43,51,48,50,53,47,58,48,1
Person_11366,53,56,48,62,43,68,38,74,43,80,48,86,0
Person_11367,46,49,41,44,36,39,41,34,46,29,51,24,0
Person_11368,48,51,41,45,34,39,27,33,34,27,41,21,0
Person_11369,33,43,25,35,33,43,41,51,49,59,57,67,1
Person_11370,33,65,26,86,19,73,26,23,33,100,40,77,0
Person_11371,65,42,72,41,30,44,79,43,71,42,31,43,1
Person_11372,76,56,3,61,86,66,58,71,88,76,52,81,0
Person_11373,13,42,37,36,33,30,46,24,72,18,28,12,1
Person_11374,60,66,39,74,18,66,12,58,80,50,32,42,0
Person_11375,46,36,3,28,49,20,85,12,36,20,87,28,0
Person_11376,34,58,67,61,68,89,85,54,47,46,2,31,1
Person_11377,49,42,53,39,51,38,53,42,50,40,52,40,0
Person_11378,49,48,52,53,50,58,51,63,49,68,51,73,0
Person_11379,45,34,42,27,45,20,42,13,43,6,42,0,1
Person_11380,58,59,60,67,57,75,58,83,57,75,60,67,0
Person_11381,47,49,43,41,44,33,43,25,47,33,43,41,1
Person_11382,51,92,53,26,52,97,53,79,53,97,50,20,0
Person_11383,59,49,64,52,69,50,74,52,79,51,84,49,0
Person_11384,57,53,64,61,71,69,78,77,85,85,92,93,0
Person_11385,54,32,60,23,66,14,72,5,78,0,84,0,1
Person_11386,54,59,59,64,64,69,69,74,74,69,79,64,0
Person_11387,65,33,74,42,83,51,92,60,100,69,100,78,0
Person_11388,57,22,63,63,69,6,75,69,81,11,87,46,0
Person_11389,35,38,29,39,23,38,17,39,11,42,5,41,1
Person_11390,33,61,26,70,19,79,12,88,5,97,0,100,1
Person_11391,40,41,31,33,22,25,13,17,4,9,0,1,1
Person_11392,36,68,27,77,18,68,9,59,0,50,0,41,0
Person_11393,32,52,23,45,14,38,5,31,0,38,0,45,0
Person_11394,41,99,33,94,25,94,17,41,9,88,1,79,0
Person_11395,54,56,59,52,64,56,69,55,64,53,59,53,0
Person_11396,62,57,69,66,76,75,69,84,62,93,55,100,0
Person_11397,51,35,60,29,51,23,42,17,33,11,24,5,0
Person_11398,61,68,69,59,77,50,85,41,77,32,69,23,1
Person_11399,58,41,49,32,40,23,31,32,22,41,13,50,0
Person_11400,54,82,48,97,42,20,36,33,30,47,24,47,0
Person_11401,45,46,37,46,29,44,37,43,45,46,53,46,0
Person_11402,47,50,42,59,37,68,42,77,47,86,52,95,0
Person_11403,52,34,45,28,38,22,45,16,52,10,59,4,0
Person_11404,54,48,49,56,54,48,59,40,64,32,69,24,0
Person_11405,32,45,24,50,16,55,24,60,32,65,40,70,1
Person_11406,37,70,31,79,25,90,19,85,25,51,31,40,0
Person_11407,71,43,3,46,32,43,88,46,65,45,55,42,1
Person_11408,23,58,78,66,98,74,24,82,67,90,8,98,0
Person_11409,75,48,14,43,27,38,55,33,59,28,81,23,0
Person_11410,49,50,10,59,47,68,86,77,75,68,75,59,0
Person_11411,79,42,39,37,72,32,39,27,64,32,26,37,0
Person_11412,14,91,24,64,96,31,65,39,62,45,15,78,1
Person_11413,41,54,40,54,42,55,40,52,42,54,42,52,0
Person_11414,48,63,44,70,48,77,44,84,48,91,44,98,0
Person_11415,39,42,42,33,38,24,38,15,42,6,38,0,1
Person_11416,59,48,61,56,60,64,61,56,61,48,57,40,0
Person_11417,40,37,39,30,42,23,40,16,43,23,40,30,1
Person_11418,56,91,58,66,55,37,56,99,57,48,55,97,0
Person_11419,64,44,69,44,74,44,79,46,84,43,89,42,1
Person_11420,53,49,61,55,69,61,77,67,85,73,93,79,0
Person_11421,61,41,68,36,75,31,82,26,89,21,96,16,1
Person_11422,51,56,59,62,67,68,75,62,83,56,91,50,0
Person_11423,52,35,58,43,64,51,70,59,76,67,82,75,0
Person_11424,51,57,59,86,67,97,75,90,83,77,91,0,0
Person_11425,43,58,34,59,25,59,16,57,7,57,0,59,0
Person_11426,50,62,42,69,34,76,26,83,18,90,10,97,1
Person_11427,38,36,33,27,28,18,23,9,18,0,13,0,1
Person_11428,40,60,33,67,26,74,19,81,12,74,5,67,0
Person_11429,36,44,27,35,18,26,9,35,0,44,0,53,0
Person_11430,34,71,25,95,16,56,7,95,0,53,0,76,0
Person_11431,48,49,55,49,62,46,69,46,62,48,55,48,1
Person_11432,56,57,51,66,46,75,41,84,36,93,31,100,0
Person_11433,65,34,74,25,83,16,74,7,65,0,56,0,0
Person_11434,52,64,60,59,68,54,76,49,68,44,60,39,1
Person_11435,57,42,62,33,67,42,62,51,57,60,52,69,0
Person_11436,54,41,60,35,66,61,72,21,66,49,60,66,0
Person_11437,52,52,46,51,40,55,46,51,52,53,58,55,0
Person_11438,47,64,54,73,61,82,68,91,75,100,82,100,0
Person_11439,48,48,43,40,38,32,43,24,48,16,53,8,1
Person_11440,40,53,34,45,40,37,46,29,52,21,58,13,0
Person_11441,37,35,45,29,53,23,61,29,69,35,77,41,1
Person_11442,41,74,36,71,41,32,46,51,51,46,56,17,0
Person_11443,61,44,7,44,89,44,13,46,27,46,61,42,1
Person_11444,50,51,52,59,2,67,27,75,14,83,68,91,0
Person_11445,24,35,20,28,18,21,33,14,41,7,45,0,1
Person_11446,85,65,24,73,3,81,1,73,34,65,85,57,0
Person_11447,75,41,70,46,59,51,68,56,0,61,30,66,0
Person_11448,87,96,71,95,78,2,71,7,63,54,48,16,1
Person_11449,56,56,56,58,58,56,57,58,59,58,59,60,0
Person_11450,59,48,57,53,58,58,58,63,57,68,58,73,0
Person_11451,43,34,46,28,43,22,46,16,46,10,44,4,1
Person_11452,50,64,49,72,47,80,49,72,48,64,49,56,1
Person_11453,57,36,60,29,57,22,57,29,60,36,56,43,0
Person_11454,48,68,48,97,45,35,48,40,49,10,48,9,0
Person_11455,54,54,62,51,70,51,78,54,86,54,94,52,0
Person_11456,64,53,71,58,78,63,85,68,92,73,99,78,0
Person_11457,68,43,77,36,86,29,95,22,100,15,100,8,1
Person_11458,49,55,57,61,65,67,73,61,81,55,89,49,0
Person_11459,62,49,69,43,76,37,83,43,90,49,97,55,0
Person_11460,50,19,59,12,68,85,77,29,86,96,95,28,0
Person_11461,39,53,31,55,23,55,15,52,7,53,0,51,0
Person_11462,44,53,36,62,28,71,20,80,12,89,4,98,1
Person_11463,44,44,38,36,32,28,26,20,20,12,14,4,1
Person_11464,44,62,37,71,30,62,23,53,16,44,9,35,0
Person_11465,52,45,45,53,38,61,31,69,24,77,17,85,0
